瘤痢,瘤痢疙,老矫,钦拌 老荤樊(MJ/m2)
184,力林,2022-07-27,26.03
184,力林,2022-07-28,24.18
184,力林,2022-07-29,23.56
184,力林,2022-07-30,2.42
184,力林,2022-07-31,5.39
184,力林,2022-08-01,14.51
184,力林,2022-08-02,20.91
184,力林,2022-08-03,24.56
184,力林,2022-08-04,26.47
184,力林,2022-08-05,25.67
184,力林,2022-08-06,17.93
184,力林,2022-08-07,23.75
184,力林,2022-08-08,25.21
184,力林,2022-08-09,22.17
184,力林,2022-08-10,20.51
184,力林,2022-08-11,16.69
184,力林,2022-08-12,13.65
184,力林,2022-08-13,22.39
184,力林,2022-08-14,22.38
184,力林,2022-08-15,23.58
184,力林,2022-08-16,16.49
184,力林,2022-08-17,2.09
184,力林,2022-08-18,24.46
184,力林,2022-08-19,24.37
184,力林,2022-08-20,5.21
184,力林,2022-08-21,21.88
184,力林,2022-08-22,22.31
184,力林,2022-08-23,19.39
184,力林,2022-08-24,18.87
184,力林,2022-08-25,23.44
184,力林,2022-08-26,11.2
184,力林,2022-08-27,19.31
184,力林,2022-08-28,16.82
184,力林,2022-08-29,19.01
184,力林,2022-08-30,18.14
184,力林,2022-08-31,14.68
184,力林,2022-09-01,4.73
184,力林,2022-09-02,1.44
184,力林,2022-09-03,10.46
184,力林,2022-09-04,6.73
184,力林,2022-09-05,1.87
184,力林,2022-09-06,12.22
184,力林,2022-09-07,23.56
184,力林,2022-09-08,22.81
184,力林,2022-09-09,20.11
184,力林,2022-09-10,9.31
184,力林,2022-09-11,10.28
184,力林,2022-09-12,2.24
184,力林,2022-09-13,.41
184,力林,2022-09-14,1.03
184,力林,2022-09-15,1.16
184,力林,2022-09-16,15.71
184,力林,2022-09-17,13.8
184,力林,2022-09-18,17.18
184,力林,2022-09-19,15.72
184,力林,2022-09-20,14.91
184,力林,2022-09-21,16.26
184,力林,2022-09-22,13.12
184,力林,2022-09-23,16.94
184,力林,2022-09-24,18.93
184,力林,2022-09-25,12.48
184,力林,2022-09-26,14.15
184,力林,2022-09-27,19.21
184,力林,2022-09-28,8.29
184,力林,2022-09-29,16.71
184,力林,2022-09-30,20.57
184,力林,2022-10-01,20.04
184,力林,2022-10-02,19
184,力林,2022-10-03,18.09
184,力林,2022-10-04,3.02
184,力林,2022-10-05,16.29
184,力林,2022-10-06,8.76
184,力林,2022-10-07,12.66
184,力林,2022-10-08,5.15
184,力林,2022-10-09,4.91
184,力林,2022-10-10,9.82
184,力林,2022-10-11,14.11
184,力林,2022-10-12,18.48
184,力林,2022-10-13,10.31
184,力林,2022-10-14,14.34
184,力林,2022-10-15,17.14
184,力林,2022-10-16,11.46
184,力林,2022-10-17,15.43
184,力林,2022-10-18,16.69
184,力林,2022-10-19,17.37
184,力林,2022-10-20,17.62
184,力林,2022-10-21,13.3
184,力林,2022-10-22,9.43
184,力林,2022-10-23,13.86
184,力林,2022-10-24,15.52
184,力林,2022-10-25,15.03
184,力林,2022-10-26,14.23
184,力林,2022-10-27,9.43
184,力林,2022-10-28,14.91
184,力林,2022-10-29,11.74
184,力林,2022-10-30,12.08
184,力林,2022-10-31,10.28
184,力林,2022-11-01,14.88
184,力林,2022-11-02,14.43
184,力林,2022-11-03,15.69
184,力林,2022-11-04,10.47
184,力林,2022-11-05,11.07
184,力林,2022-11-06,13.42
184,力林,2022-11-07,13.92
184,力林,2022-11-08,14.17
184,力林,2022-11-09,13.08
184,力林,2022-11-10,8.16
184,力林,2022-11-11,12.9
184,力林,2022-11-12,4.01
184,力林,2022-11-13,1.12
184,力林,2022-11-14,7.18
184,力林,2022-11-15,12.56
184,力林,2022-11-16,10.54
184,力林,2022-11-17,5.13
184,力林,2022-11-18,10.58
184,力林,2022-11-19,7.18
184,力林,2022-11-20,.52
184,力林,2022-11-21,12.22
184,力林,2022-11-22,1.92
184,力林,2022-11-23,4.82
184,力林,2022-11-24,10.78
184,力林,2022-11-25,11.88
184,力林,2022-11-26,7.95
184,力林,2022-11-27,9.7
184,力林,2022-11-28,8.95
184,力林,2022-11-29,.99
184,力林,2022-11-30,1.04
184,力林,2022-12-01,3.68
184,力林,2022-12-02,7.33
184,力林,2022-12-03,1.64
184,力林,2022-12-04,5.57
184,力林,2022-12-05,5.33
184,力林,2022-12-06,7.77
184,力林,2022-12-07,8.55
184,力林,2022-12-08,6.03
184,力林,2022-12-09,4.25
184,力林,2022-12-10,5.83
184,力林,2022-12-11,6.46
184,力林,2022-12-12,1.64
184,力林,2022-12-13,5.68
184,力林,2022-12-14,4.05
184,力林,2022-12-15,8.88
184,力林,2022-12-16,1.02
184,力林,2022-12-17,2.54
184,力林,2022-12-18,3.71
184,力林,2022-12-19,3.8
184,力林,2022-12-20,9.85
184,力林,2022-12-21,.97
184,力林,2022-12-22,.32
184,力林,2022-12-23,2.41
184,力林,2022-12-24,.31
184,力林,2022-12-25,2.8
184,力林,2022-12-26,3.33
184,力林,2022-12-27,3.75
184,力林,2022-12-28,3.62
184,力林,2022-12-29,3.09
184,力林,2022-12-30,4.04
184,力林,2022-12-31,8.77
