날짜,일별_입도객수,데이터소스,비고
2021-04-09,39912,EASYOCR_EMBED,
2021-04-10,37393,EASYOCR_EMBED,
2021-04-11,34019,EASYOCR_EMBED,
2021-04-12,29491,EASYOCR_EMBED,
2021-04-13,32369,EASYOCR_EMBED,
2021-04-14,34920,EASYOCR_EMBED,
2021-04-15,39847,EASYOCR_EMBED,
2021-04-16,40053,EASYOCR_EMBED,
2021-04-17,38096,EASYOCR_EMBED,
2021-04-18,36582,EASYOCR_EMBED,
2021-04-19,35780,EASYOCR_EMBED,
2021-04-20,32044,EASYOCR_EMBED,
2021-04-21,32695,EASYOCR_EMBED,
2021-04-22,38685,EASYOCR_EMBED,
2021-04-23,39384,EASYOCR_EMBED,
2021-04-24,38125,EASYOCR_EMBED,
2021-04-25,37387,EASYOCR_EMBED,
2021-04-26,35271,EASYOCR_EMBED,
2021-04-27,30831,EASYOCR_EMBED,
2021-04-28,31916,EASYOCR_EMBED,
2021-04-29,37655,EASYOCR_EMBED,
2021-04-30,41349,EASYOCR_EMBED,
2021-05-01,44095,EASYOCR_EMBED,
2021-05-02,38006,EASYOCR_EMBED,
2021-05-03,30410,EASYOCR_EMBED,
2021-05-04,23836,EASYOCR_EMBED,
2021-05-05,45594,EASYOCR_EMBED,
2021-05-06,36932,EASYOCR_EMBED,
2021-05-07,34167,EASYOCR_EMBED,
2021-05-08,32119,EASYOCR_EMBED,
2021-05-09,38159,EASYOCR_EMBED,
2021-05-10,36786,EASYOCR_EMBED,
2021-05-11,32691,EASYOCR_EMBED,
2021-05-12,33073,EASYOCR_EMBED,
2021-05-13,39004,EASYOCR_EMBED,
2021-05-14,38984,EASYOCR_EMBED,
2021-05-15,39185,EASYOCR_EMBED,
2021-05-16,34552,EASYOCR_EMBED,
2021-05-17,32008,EASYOCR_EMBED,
2021-05-18,35851,EASYOCR_EMBED,
2021-05-19,40100,EASYOCR_EMBED,
2021-05-20,34532,EASYOCR_EMBED,
2021-05-21,37634,EASYOCR_EMBED,
2021-05-22,37341,EASYOCR_EMBED,
2021-05-23,37866,EASYOCR_EMBED,
2021-05-24,36801,EASYOCR_EMBED,
2021-05-25,32677,EASYOCR_EMBED,
2021-05-26,33392,EASYOCR_EMBED,
2021-05-27,39518,EASYOCR_EMBED,
2021-05-28,40827,EASYOCR_EMBED,
2021-05-29,38846,EASYOCR_EMBED,
2021-05-30,34700,EASYOCR_EMBED,
2021-05-31,32119,EASYOCR_EMBED,
2021-06-01,32485,EASYOCR_EMBED,
2021-06-02,31734,EASYOCR_EMBED,
2021-06-03,37945,EASYOCR_EMBED,
2021-06-04,40817,EASYOCR_EMBED,
2021-06-05,39612,EASYOCR_EMBED,
2021-06-06,37410,EASYOCR_EMBED,
2021-06-07,34829,EASYOCR_EMBED,
2021-06-08,30221,EASYOCR_EMBED,
2021-06-09,30577,EASYOCR_EMBED,
2021-06-10,36227,EASYOCR_EMBED,
2021-06-11,39978,EASYOCR_EMBED,
2021-06-12,39551,EASYOCR_EMBED,
2021-06-13,37584,EASYOCR_EMBED,
2021-06-14,35899,EASYOCR_EMBED,
2021-06-15,31147,EASYOCR_EMBED,
2021-06-16,33842,EASYOCR_EMBED,
2021-06-17,40686,EASYOCR_EMBED,
2021-06-18,41494,EASYOCR_EMBED,
2021-06-19,41122,EASYOCR_EMBED,
2021-06-20,41487,EASYOCR_EMBED,
2021-06-21,41674,EASYOCR_EMBED,
2021-06-22,37665,EASYOCR_EMBED,
2021-06-23,37580,EASYOCR_EMBED,
2021-06-24,42219,EASYOCR_EMBED,
2021-06-25,42537,EASYOCR_EMBED,
2021-06-26,40512,EASYOCR_EMBED,
2021-06-27,41666,EASYOCR_EMBED,
2021-06-28,39560,EASYOCR_EMBED,
2021-06-29,33640,EASYOCR_EMBED,
2021-06-30,35381,EASYOCR_EMBED,
2021-07-01,38320,EASYOCR_EMBED,
2021-07-02,36821,EASYOCR_EMBED,
2021-07-03,33047,EASYOCR_EMBED,
2021-07-04,35448,EASYOCR_EMBED,
2021-07-05,35192,EASYOCR_EMBED,
2021-07-06,31031,EASYOCR_EMBED,
2021-07-07,33012,EASYOCR_EMBED,
2021-07-08,33940,EASYOCR_EMBED,
2021-07-09,34138,EASYOCR_EMBED,
2021-07-10,36221,EASYOCR_EMBED,
2021-07-11,37545,EASYOCR_EMBED,
2021-07-12,36585,EASYOCR_EMBED,
2021-07-13,33350,EASYOCR_EMBED,
2021-07-14,35035,EASYOCR_EMBED,
2021-07-15,36825,EASYOCR_EMBED,
2021-07-16,37687,EASYOCR_EMBED,
2021-07-17,38158,EASYOCR_EMBED,
2021-07-18,36576,EASYOCR_EMBED,
2021-07-19,35707,EASYOCR_EMBED,
2021-07-20,34015,EASYOCR_EMBED,
2021-07-21,35952,EASYOCR_EMBED,
2021-07-22,35691,EASYOCR_EMBED,
2021-07-23,35144,EASYOCR_EMBED,
2021-07-24,37563,EASYOCR_EMBED,
2021-07-25,34536,EASYOCR_EMBED,
2021-07-26,34120,EASYOCR_EMBED,
2021-07-27,32568,EASYOCR_EMBED,
2021-07-28,37740,EASYOCR_EMBED,
2021-07-29,39071,EASYOCR_EMBED,
2021-07-30,42783,EASYOCR_EMBED,
2021-07-31,46909,EASYOCR_EMBED,
2021-08-01,44382,EASYOCR_EMBED,
2021-08-02,38571,EASYOCR_EMBED,
2021-08-03,34910,EASYOCR_EMBED,
2021-08-04,37787,EASYOCR_EMBED,
2021-08-05,35863,EASYOCR_EMBED,
2021-08-06,36045,EASYOCR_EMBED,
2021-08-07,35737,EASYOCR_EMBED,
2021-08-08,36154,EASYOCR_EMBED,
2021-08-09,33155,EASYOCR_EMBED,
2021-08-10,30224,EASYOCR_EMBED,
2021-08-11,34506,EASYOCR_EMBED,
2021-08-12,34929,EASYOCR_EMBED,
2021-08-13,39211,EASYOCR_EMBED,
2021-08-14,42245,EASYOCR_EMBED,
2021-08-15,34787,EASYOCR_EMBED,
2021-08-16,33202,EASYOCR_EMBED,
2021-08-17,28266,EASYOCR_EMBED,
2021-08-18,27167,EASYOCR_EMBED,
2021-08-19,26651,EASYOCR_EMBED,
2021-08-20,27865,EASYOCR_EMBED,
2021-08-21,25371,EASYOCR_EMBED,
2021-08-22,28828,EASYOCR_EMBED,
2021-08-23,20253,EASYOCR_EMBED,
2021-08-24,21442,EASYOCR_EMBED,
2021-08-25,26045,EASYOCR_EMBED,
2021-08-26,28584,EASYOCR_EMBED,
2021-08-27,31364,EASYOCR_EMBED,
2021-08-28,32070,EASYOCR_EMBED,
2021-08-29,31032,EASYOCR_EMBED,
2021-08-30,27001,EASYOCR_EMBED,
2021-08-31,22806,EASYOCR_EMBED,
2021-09-01,27100,EASYOCR_EMBED,
2021-09-02,25474,EASYOCR_EMBED,
2021-09-03,29808,EASYOCR_EMBED,
2021-09-04,29731,EASYOCR_EMBED,
2021-09-05,27683,EASYOCR_EMBED,
2021-09-06,25321,EASYOCR_EMBED,
2021-09-07,21737,EASYOCR_EMBED,
2021-09-08,25438,EASYOCR_EMBED,
2021-09-09,26959,EASYOCR_EMBED,
2021-09-10,30727,EASYOCR_EMBED,
2021-09-11,29473,EASYOCR_EMBED,
2021-09-12,27034,EASYOCR_EMBED,
2021-09-13,20205,EASYOCR_EMBED,
2021-09-14,14356,EASYOCR_EMBED,
2021-09-15,16821,EASYOCR_EMBED,
2021-09-16,21247,EASYOCR_EMBED,
2021-09-17,36621,EASYOCR_EMBED,
2021-09-18,50818,EASYOCR_EMBED,
2021-09-19,48546,EASYOCR_EMBED,
2021-09-20,36889,EASYOCR_EMBED,
2021-09-21,33405,EASYOCR_EMBED,
2021-09-22,44601,EASYOCR_EMBED,
2021-09-23,37050,EASYOCR_EMBED,
2021-09-24,34339,EASYOCR_EMBED,
2021-09-25,32530,EASYOCR_EMBED,
2021-09-26,34135,EASYOCR_EMBED,
2021-09-27,32258,EASYOCR_EMBED,
2021-09-28,25921,EASYOCR_EMBED,
2021-09-29,26324,EASYOCR_EMBED,
2021-09-30,35628,EASYOCR_EMBED,
2021-10-01,42798,EASYOCR_EMBED,
2021-10-02,44810,EASYOCR_EMBED,
2021-10-03,34045,EASYOCR_EMBED,
2021-10-04,34332,EASYOCR_EMBED,
2021-10-05,30330,EASYOCR_EMBED,
2021-10-06,30302,EASYOCR_EMBED,
2021-10-07,37044,EASYOCR_EMBED,
2021-10-08,43587,EASYOCR_EMBED,
2021-10-09,47325,EASYOCR_EMBED,
2021-10-10,36965,EASYOCR_EMBED,
2021-10-11,37390,EASYOCR_EMBED,
2021-10-12,32188,EASYOCR_EMBED,
2021-10-13,32559,EASYOCR_EMBED,
2021-10-14,37264,EASYOCR_EMBED,
2021-10-15,39390,EASYOCR_EMBED,
2021-10-16,37364,EASYOCR_EMBED,
2021-10-17,39349,EASYOCR_EMBED,
2021-10-18,37261,EASYOCR_EMBED,
2021-10-19,32837,EASYOCR_EMBED,
2021-10-20,36552,EASYOCR_EMBED,
2021-10-21,39864,EASYOCR_EMBED,
2021-10-22,40691,EASYOCR_EMBED,
2021-10-23,39441,EASYOCR_EMBED,
2021-10-24,39629,EASYOCR_EMBED,
2021-10-25,38898,EASYOCR_EMBED,
2021-10-26,35722,EASYOCR_EMBED,
2021-10-27,36284,EASYOCR_EMBED,
2021-10-28,39684,EASYOCR_EMBED,
2021-10-29,40544,EASYOCR_EMBED,
2021-10-30,40506,EASYOCR_EMBED,
2021-10-31,37002,EASYOCR_EMBED,
2021-11-01,40400,EASYOCR_EMBED,
2021-11-02,37331,EASYOCR_EMBED,
2021-11-03,40119,EASYOCR_EMBED,
2021-11-04,42236,EASYOCR_EMBED,
2021-11-05,42057,EASYOCR_EMBED,
2021-11-06,41089,EASYOCR_EMBED,
2021-11-07,39874,EASYOCR_EMBED,
2021-11-08,39234,EASYOCR_EMBED,
2021-11-09,36522,EASYOCR_EMBED,
2021-11-10,39415,EASYOCR_EMBED,
2021-11-11,42373,EASYOCR_EMBED,
2021-11-12,43196,EASYOCR_EMBED,
2021-11-13,44727,EASYOCR_EMBED,
2021-11-14,42965,EASYOCR_EMBED,
2021-11-15,43010,EASYOCR_EMBED,
2021-11-16,39977,EASYOCR_EMBED,
2021-11-17,42287,EASYOCR_EMBED,
2021-11-18,41907,EASYOCR_EMBED,
2021-11-19,44038,EASYOCR_EMBED,
2021-11-20,41319,EASYOCR_EMBED,
2021-11-21,39300,EASYOCR_EMBED,
2021-11-22,39039,EASYOCR_EMBED,
2021-11-23,35963,EASYOCR_EMBED,
2021-11-24,39580,EASYOCR_EMBED,
2021-11-25,42060,EASYOCR_EMBED,
2021-11-26,42288,EASYOCR_EMBED,
2021-11-27,40330,EASYOCR_EMBED,
2021-11-28,38510,EASYOCR_EMBED,
2021-11-29,36830,EASYOCR_EMBED,
2021-11-30,30005,EASYOCR_EMBED,
2021-12-01,37645,EASYOCR_EMBED,
2021-12-02,39572,EASYOCR_EMBED,
2021-12-03,39556,EASYOCR_EMBED,
2021-12-04,37588,EASYOCR_EMBED,
2021-12-05,37073,EASYOCR_EMBED,
2021-12-06,37334,EASYOCR_EMBED,
2021-12-07,32607,EASYOCR_EMBED,
2021-12-08,32651,EASYOCR_EMBED,
2021-12-09,36063,EASYOCR_EMBED,
2021-12-10,36728,EASYOCR_EMBED,
2021-12-11,35642,EASYOCR_EMBED,
2021-12-12,35065,EASYOCR_EMBED,
2021-12-13,34428,EASYOCR_EMBED,
2021-12-14,30236,EASYOCR_EMBED,
2021-12-15,30302,EASYOCR_EMBED,
2021-12-16,34598,EASYOCR_EMBED,
2021-12-17,34515,EASYOCR_EMBED,
2021-12-18,33033,EASYOCR_EMBED,
2021-12-19,33445,EASYOCR_EMBED,
2021-12-20,32560,EASYOCR_EMBED,
2021-12-21,28836,EASYOCR_EMBED,
2021-12-22,30147,EASYOCR_EMBED,
2021-12-23,32488,EASYOCR_EMBED,
2021-12-24,34890,EASYOCR_EMBED,
2021-12-25,32226,EASYOCR_EMBED,
2021-12-26,35719,EASYOCR_EMBED,
2021-12-27,39615,EASYOCR_EMBED,
2021-12-28,36229,EASYOCR_EMBED,
2021-12-29,38912,EASYOCR_EMBED,
2021-12-30,41145,EASYOCR_EMBED,
2021-12-31,41611,EASYOCR_EMBED,
2022-01-01,29524,EASYOCR_EMBED,
2022-01-02,32793,EASYOCR_EMBED,
2022-01-03,34968,EASYOCR_EMBED,
2022-01-04,33377,EASYOCR_EMBED,
2022-01-05,34460,EASYOCR_EMBED,
2022-01-06,37610,EASYOCR_EMBED,
2022-01-07,37770,EASYOCR_EMBED,
2022-01-08,38031,EASYOCR_EMBED,
2022-01-09,39819,EASYOCR_EMBED,
2022-01-10,40976,EASYOCR_EMBED,
2022-01-11,36813,EASYOCR_EMBED,
2022-01-12,37434,EASYOCR_EMBED,
2022-01-13,39274,EASYOCR_EMBED,
2022-01-14,40454,EASYOCR_EMBED,
2022-01-15,38772,EASYOCR_EMBED,
2022-01-16,39111,EASYOCR_EMBED,
2022-01-17,40213,EASYOCR_EMBED,
2022-01-18,36865,EASYOCR_EMBED,
2022-01-19,35667,EASYOCR_EMBED,
2022-01-20,38753,EASYOCR_EMBED,
2022-01-21,37589,EASYOCR_EMBED,
2022-01-22,35640,EASYOCR_EMBED,
2022-01-23,36453,EASYOCR_EMBED,
2022-01-24,36239,EASYOCR_EMBED,
2022-01-25,32562,EASYOCR_EMBED,
2022-01-26,32496,EASYOCR_EMBED,
2022-01-27,36548,EASYOCR_EMBED,
2022-01-28,40403,EASYOCR_EMBED,
2022-01-29,47862,EASYOCR_EMBED,
2022-01-30,44404,EASYOCR_EMBED,
2022-01-31,33209,EASYOCR_EMBED,
2022-02-01,35265,EASYOCR_EMBED,
2022-02-02,42697,EASYOCR_EMBED,
2022-02-03,39263,EASYOCR_EMBED,
2022-02-04,35198,EASYOCR_EMBED,
2022-02-05,32496,EASYOCR_EMBED,
2022-02-06,37272,EASYOCR_EMBED,
2022-02-07,38390,EASYOCR_EMBED,
2022-02-08,35740,EASYOCR_EMBED,
2022-02-09,35950,EASYOCR_EMBED,
2022-02-10,38057,EASYOCR_EMBED,
2022-02-11,38725,EASYOCR_EMBED,
2022-02-12,37494,EASYOCR_EMBED,
2022-02-13,39376,EASYOCR_EMBED,
2022-02-14,39925,EASYOCR_EMBED,
2022-02-15,37755,EASYOCR_EMBED,
2022-02-16,38422,EASYOCR_EMBED,
2022-02-17,40549,EASYOCR_EMBED,
2022-02-18,39293,EASYOCR_EMBED,
2022-02-19,37987,EASYOCR_EMBED,
2022-02-20,38403,EASYOCR_EMBED,
2022-02-21,38903,EASYOCR_EMBED,
2022-02-22,36622,EASYOCR_EMBED,
2022-02-23,37201,EASYOCR_EMBED,
2022-02-24,39487,EASYOCR_EMBED,
2022-02-25,41083,EASYOCR_EMBED,
2022-02-26,43740,EASYOCR_EMBED,
2022-02-27,33827,EASYOCR_EMBED,
2022-02-28,25881,EASYOCR_EMBED,
2022-03-01,23631,EASYOCR_EMBED,
2022-03-02,24106,EASYOCR_EMBED,
2022-03-03,23437,EASYOCR_EMBED,
2022-03-04,29870,EASYOCR_EMBED,
2022-03-05,28553,EASYOCR_EMBED,
2022-03-06,27497,EASYOCR_EMBED,
2022-03-07,23298,EASYOCR_EMBED,
2022-03-08,24408,EASYOCR_EMBED,
2022-03-09,28646,EASYOCR_EMBED,
2022-03-10,24862,EASYOCR_EMBED,
2022-03-11,30940,EASYOCR_EMBED,
2022-03-12,27225,EASYOCR_EMBED,
2022-03-13,27378,EASYOCR_EMBED,
2022-03-14,28564,EASYOCR_EMBED,
2022-03-15,25090,EASYOCR_EMBED,
2022-03-16,24915,EASYOCR_EMBED,
2022-03-17,28237,EASYOCR_EMBED,
2022-03-18,33457,EASYOCR_EMBED,
2022-03-19,29606,EASYOCR_EMBED,
2022-03-20,31166,EASYOCR_EMBED,
2022-03-21,29710,EASYOCR_EMBED,
2022-03-22,27453,EASYOCR_EMBED,
2022-03-23,29536,EASYOCR_EMBED,
2022-03-24,33321,EASYOCR_EMBED,
2022-03-25,19028,EASYOCR_EMBED,
2022-03-26,40341,EASYOCR_EMBED,
2022-03-27,34032,EASYOCR_EMBED,
2022-03-28,32861,EASYOCR_EMBED,
2022-03-29,26063,EASYOCR_EMBED,
2022-03-30,26271,EASYOCR_EMBED,
2022-03-31,34488,EASYOCR_EMBED,
2022-04-01,38667,EASYOCR_EMBED,
2022-04-02,36808,EASYOCR_EMBED,
2022-04-03,36742,EASYOCR_EMBED,
2022-04-04,34489,EASYOCR_EMBED,
2022-04-05,31733,EASYOCR_EMBED,
2022-04-06,34279,EASYOCR_EMBED,
2022-04-07,38878,EASYOCR_EMBED,
2022-04-08,40834,EASYOCR_EMBED,
2022-04-09,37990,EASYOCR_EMBED,
2022-04-10,38164,EASYOCR_EMBED,
2022-04-11,35808,EASYOCR_EMBED,
2022-04-12,32995,EASYOCR_EMBED,
2022-04-13,34655,EASYOCR_EMBED,
2022-04-14,39504,EASYOCR_EMBED,
2022-04-15,41067,EASYOCR_EMBED,
2022-04-16,39445,EASYOCR_EMBED,
2022-04-17,40212,EASYOCR_EMBED,
2022-04-18,40657,EASYOCR_EMBED,
2022-04-19,35811,EASYOCR_EMBED,
2022-04-20,38960,EASYOCR_EMBED,
2022-04-21,40999,EASYOCR_EMBED,
2022-04-22,42795,EASYOCR_EMBED,
2022-04-23,40733,EASYOCR_EMBED,
2022-04-24,39992,EASYOCR_EMBED,
2022-04-25,37903,EASYOCR_EMBED,
2022-04-26,36137,EASYOCR_EMBED,
2022-04-27,38747,EASYOCR_EMBED,
2022-04-28,41448,EASYOCR_EMBED,
2022-04-29,40970,EASYOCR_EMBED,
2022-04-30,39987,EASYOCR_EMBED,
2022-05-01,39647,EASYOCR_EMBED,
2022-05-02,38295,EASYOCR_EMBED,
2022-05-03,38156,EASYOCR_EMBED,
2022-05-04,43888,EASYOCR_EMBED,
2022-05-05,47919,EASYOCR_EMBED,
2022-05-06,35449,EASYOCR_EMBED,
2022-05-07,32443,EASYOCR_EMBED,
2022-05-08,38464,EASYOCR_EMBED,
2022-05-09,41611,EASYOCR_EMBED,
2022-05-10,38128,EASYOCR_EMBED,
2022-05-11,41013,EASYOCR_EMBED,
2022-05-12,43644,EASYOCR_EMBED,
2022-05-13,44711,EASYOCR_EMBED,
2022-05-14,43771,EASYOCR_EMBED,
2022-05-15,43229,EASYOCR_EMBED,
2022-05-16,43011,EASYOCR_EMBED,
2022-05-17,40505,EASYOCR_EMBED,
2022-05-18,41968,EASYOCR_EMBED,
2022-05-19,44509,EASYOCR_EMBED,
2022-05-20,45598,EASYOCR_EMBED,
2022-05-21,44539,EASYOCR_EMBED,
2022-05-22,43689,EASYOCR_EMBED,
2022-05-23,44171,EASYOCR_EMBED,
2022-05-24,40695,EASYOCR_EMBED,
2022-05-25,42196,EASYOCR_EMBED,
2022-05-26,44278,EASYOCR_EMBED,
2022-05-27,45556,EASYOCR_EMBED,
2022-05-28,47105,EASYOCR_EMBED,
2022-05-29,44671,EASYOCR_EMBED,
2022-05-30,41997,EASYOCR_EMBED,
2022-05-31,41762,EASYOCR_EMBED,
2022-06-01,46660,EASYOCR_EMBED,
2022-06-02,42802,EASYOCR_EMBED,
2022-06-03,45512,EASYOCR_EMBED,
2022-06-04,49374,EASYOCR_EMBED,
2022-06-05,40101,EASYOCR_EMBED,
2022-06-06,40839,EASYOCR_EMBED,
2022-06-07,42580,EASYOCR_EMBED,
2022-06-08,41424,EASYOCR_EMBED,
2022-06-09,43115,EASYOCR_EMBED,
2022-06-10,43921,EASYOCR_EMBED,
2022-06-11,44705,EASYOCR_EMBED,
2022-06-12,43888,EASYOCR_EMBED,
2022-06-13,44139,EASYOCR_EMBED,
2022-06-14,41234,EASYOCR_EMBED,
2022-06-15,42424,EASYOCR_EMBED,
2022-06-16,44217,EASYOCR_EMBED,
2022-06-17,44045,EASYOCR_EMBED,
2022-06-18,43283,EASYOCR_EMBED,
2022-06-19,42813,EASYOCR_EMBED,
2022-06-20,42630,EASYOCR_EMBED,
2022-06-21,39442,EASYOCR_EMBED,
2022-06-22,41519,EASYOCR_EMBED,
2022-06-23,42280,EASYOCR_EMBED,
2022-06-24,42043,EASYOCR_EMBED,
2022-06-25,40263,EASYOCR_EMBED,
2022-06-26,41482,EASYOCR_EMBED,
2022-06-27,40824,EASYOCR_EMBED,
2022-06-28,34806,EASYOCR_EMBED,
2022-06-29,35960,EASYOCR_EMBED,
2022-06-30,39676,EASYOCR_EMBED,
2022-07-01,40215,EASYOCR_EMBED,
2022-07-02,35712,EASYOCR_EMBED,
2022-07-03,35659,EASYOCR_EMBED,
2022-07-04,36303,EASYOCR_EMBED,
2022-07-05,32190,EASYOCR_EMBED,
2022-07-06,37345,EASYOCR_EMBED,
2022-07-07,38261,EASYOCR_EMBED,
2022-07-08,39023,EASYOCR_EMBED,
2022-07-09,37862,EASYOCR_EMBED,
2022-07-10,39136,EASYOCR_EMBED,
2022-07-11,39302,EASYOCR_EMBED,
2022-07-12,35641,EASYOCR_EMBED,
2022-07-13,37907,EASYOCR_EMBED,
2022-07-14,37896,EASYOCR_EMBED,
2022-07-15,38027,EASYOCR_EMBED,
2022-07-16,37728,EASYOCR_EMBED,
2022-07-17,37857,EASYOCR_EMBED,
2022-07-18,38985,EASYOCR_EMBED,
2022-07-19,38569,EASYOCR_EMBED,
2022-07-20,42459,EASYOCR_EMBED,
2022-07-21,43339,EASYOCR_EMBED,
2022-07-22,42730,EASYOCR_EMBED,
2022-07-23,42704,EASYOCR_EMBED,
2022-07-24,43388,EASYOCR_EMBED,
2022-07-25,42416,EASYOCR_EMBED,
2022-07-26,41509,EASYOCR_EMBED,
2022-07-27,44254,EASYOCR_EMBED,
2022-07-28,44307,EASYOCR_EMBED,
2022-07-29,46507,EASYOCR_EMBED,
2022-07-30,48516,EASYOCR_EMBED,
2022-07-31,46823,EASYOCR_EMBED,
2022-08-01,47423,EASYOCR_EMBED,
2022-08-02,42542,EASYOCR_EMBED,
2022-08-03,44977,EASYOCR_EMBED,
2022-08-04,43245,EASYOCR_EMBED,
2022-08-05,41656,EASYOCR_EMBED,
2022-08-06,42064,EASYOCR_EMBED,
2022-08-07,42626,EASYOCR_EMBED,
2022-08-08,42042,EASYOCR_EMBED,
2022-08-09,39524,EASYOCR_EMBED,
2022-08-10,42865,EASYOCR_EMBED,
2022-08-11,45247,EASYOCR_EMBED,
2022-08-12,46906,EASYOCR_EMBED,
2022-08-13,49572,EASYOCR_EMBED,
2022-08-14,44493,EASYOCR_EMBED,
2022-08-15,41829,EASYOCR_EMBED,
2022-08-16,39563,EASYOCR_EMBED,
2022-08-17,37488,EASYOCR_EMBED,
2022-08-18,38074,EASYOCR_EMBED,
2022-08-19,39523,EASYOCR_EMBED,
2022-08-20,39598,EASYOCR_EMBED,
2022-08-21,40460,EASYOCR_EMBED,
2022-08-22,42193,EASYOCR_EMBED,
2022-08-23,39307,EASYOCR_EMBED,
2022-08-24,38548,EASYOCR_EMBED,
2022-08-25,39760,EASYOCR_EMBED,
2022-08-26,41290,EASYOCR_EMBED,
2022-08-27,41764,EASYOCR_EMBED,
2022-08-28,40992,EASYOCR_EMBED,
2022-08-29,39440,EASYOCR_EMBED,
2022-08-30,31070,EASYOCR_EMBED,
2022-08-31,33553,EASYOCR_EMBED,
2022-09-01,35038,EASYOCR_EMBED,
2022-09-02,24993,EASYOCR_EMBED,
2022-09-03,16322,EASYOCR_EMBED,
2022-09-04,14414,EASYOCR_EMBED,
2022-09-05,92904,EASYOCR_EMBED,
2022-09-06,12303,EASYOCR_EMBED,
2022-09-07,39602,EASYOCR_EMBED,
2022-09-08,47431,EASYOCR_EMBED,
2022-09-09,51907,EASYOCR_EMBED,
2022-09-10,42861,MANUAL_FIX,OCR수동보정
2022-09-11,39043,EASYOCR_EMBED,
2022-09-12,41222,EASYOCR_EMBED,
2022-09-13,34801,EASYOCR_EMBED,
2022-09-14,34449,EASYOCR_EMBED,
2022-09-15,35771,EASYOCR_EMBED,
2022-09-16,37969,EASYOCR_EMBED,
2022-09-17,36269,EASYOCR_EMBED,
2022-09-18,35887,EASYOCR_EMBED,
2022-09-19,36909,EASYOCR_EMBED,
2022-09-20,39476,EASYOCR_EMBED,
2022-09-21,40600,EASYOCR_EMBED,
2022-09-22,44139,EASYOCR_EMBED,
2022-09-23,44992,EASYOCR_EMBED,
2022-09-24,43543,EASYOCR_EMBED,
2022-09-25,44123,EASYOCR_EMBED,
2022-09-26,44084,EASYOCR_EMBED,
2022-09-27,40225,EASYOCR_EMBED,
2022-09-28,42206,EASYOCR_EMBED,
2022-09-29,43566,EASYOCR_EMBED,
2022-09-30,48897,EASYOCR_EMBED,
2022-10-01,48675,EASYOCR_EMBED,
2022-10-02,39935,EASYOCR_EMBED,
2022-10-03,38303,EASYOCR_EMBED,
2022-10-04,36164,EASYOCR_EMBED,
2022-10-05,37989,EASYOCR_EMBED,
2022-10-06,41980,EASYOCR_EMBED,
2022-10-07,45518,EASYOCR_EMBED,
2022-10-08,47629,EASYOCR_EMBED,
2022-10-09,42520,EASYOCR_EMBED,
2022-10-10,42537,EASYOCR_EMBED,
2022-10-11,39795,EASYOCR_EMBED,
2022-10-12,39813,EASYOCR_EMBED,
2022-10-13,40938,EASYOCR_EMBED,
2022-10-14,43539,EASYOCR_EMBED,
2022-10-15,43217,EASYOCR_EMBED,
2022-10-16,42318,EASYOCR_EMBED,
2022-10-17,42710,EASYOCR_EMBED,
2022-10-18,41623,EASYOCR_EMBED,
2022-10-19,42029,EASYOCR_EMBED,
2022-10-20,42261,EASYOCR_EMBED,
2022-10-21,43881,EASYOCR_EMBED,
2022-10-22,42674,EASYOCR_EMBED,
2022-10-23,40940,EASYOCR_EMBED,
2022-10-24,41962,EASYOCR_EMBED,
2022-10-25,40329,EASYOCR_EMBED,
2022-10-26,40272,EASYOCR_EMBED,
2022-10-27,41840,EASYOCR_EMBED,
2022-10-28,41890,EASYOCR_EMBED,
2022-10-29,39473,EASYOCR_EMBED,
2022-10-30,36688,EASYOCR_EMBED,
2022-10-31,37383,EASYOCR_EMBED,
2022-11-01,39014,EASYOCR_EMBED,
2022-11-02,39698,EASYOCR_EMBED,
2022-11-03,41597,EASYOCR_EMBED,
2022-11-04,42119,EASYOCR_EMBED,
2022-11-05,42423,EASYOCR_EMBED,
2022-11-06,40909,EASYOCR_EMBED,
2022-11-07,41351,EASYOCR_EMBED,
2022-11-08,37248,EASYOCR_EMBED,
2022-11-09,40620,EASYOCR_EMBED,
2022-11-10,41222,EASYOCR_EMBED,
2022-11-11,40721,EASYOCR_EMBED,
2022-11-12,40020,EASYOCR_EMBED,
2022-11-13,38990,EASYOCR_EMBED,
2022-11-14,38892,EASYOCR_EMBED,
2022-11-15,35877,EASYOCR_EMBED,
2022-11-16,39529,EASYOCR_EMBED,
2022-11-17,40247,EASYOCR_EMBED,
2022-11-18,42123,EASYOCR_EMBED,
2022-11-19,39394,EASYOCR_EMBED,
2022-11-20,37662,EASYOCR_EMBED,
2022-11-21,37524,EASYOCR_EMBED,
2022-11-22,32960,EASYOCR_EMBED,
2022-11-23,37474,EASYOCR_EMBED,
2022-11-24,39706,EASYOCR_EMBED,
2022-11-25,40476,EASYOCR_EMBED,
2022-11-26,38792,EASYOCR_EMBED,
2022-11-27,37268,EASYOCR_EMBED,
2022-11-28,33385,EASYOCR_EMBED,
2022-11-29,27555,EASYOCR_EMBED,
2022-11-30,31599,EASYOCR_EMBED,
2022-12-01,36488,EASYOCR_EMBED,
2022-12-02,36615,EASYOCR_EMBED,
2022-12-03,34192,EASYOCR_EMBED,
2022-12-04,34842,EASYOCR_EMBED,
2022-12-05,33969,EASYOCR_EMBED,
2022-12-06,31040,EASYOCR_ATTACH,
